exit_time,exit_ns,pnl_pips,cum_pnl,drawdown,pair,year
2021-10-04 03:10:00+00:00,1633317000000000,-1.7,113730.9,20.2,NZD_JPY,2021
2021-10-04 03:20:00+00:00,1633317600000000,-0.4,113730.5,20.6,EUR_JPY,2021
2021-10-04 05:00:00+00:00,1633323600000000,-15.0,113715.5,35.6,GBP_JPY,2021
2021-10-04 05:15:00+00:00,1633324500000000,-0.6,113714.9,36.2,EUR_USD,2021
2021-10-04 06:30:00+00:00,1633329000000000,-3.2,113711.7,39.4,EUR_GBP,2021
2021-10-04 06:35:00+00:00,1633329300000000,-9.5,113702.2,48.9,USD_CHF,2021
2021-10-04 06:45:00+00:00,1633329900000000,-12.9,113689.3,61.8,CHF_JPY,2021
2021-10-04 07:00:00+00:00,1633330800000000,-11.8,113677.5,73.6,GBP_AUD,2021
2021-10-04 07:00:00+00:00,1633330800000000,-6.3,113671.2,79.9,USD_JPY,2021
2021-10-04 07:20:00+00:00,1633332000000000,-5.1,113666.1,85.0,EUR_GBP,2021
2021-10-04 07:45:00+00:00,1633333500000000,-10.6,113655.5,95.6,AUD_USD,2021
2021-10-04 08:15:00+00:00,1633335300000000,-2.6,113652.9,98.2,EUR_GBP,2021
2021-10-04 09:10:00+00:00,1633338600000000,24.4,113677.3,73.8,AUD_JPY,2021
2021-10-04 11:00:00+00:00,1633345200000000,-16.7,113660.6,90.5,AUD_CAD,2021
2021-10-04 11:05:00+00:00,1633345500000000,15.5,113676.1,75.0,USD_JPY,2021
2021-10-04 11:10:00+00:00,1633345800000000,18.7,113694.8,56.3,AUD_NZD,2021
2021-10-04 12:45:00+00:00,1633351500000000,10.0,113704.8,46.3,AUD_CAD,2021
2021-10-04 13:00:00+00:00,1633352400000000,30.7,113735.5,15.6,EUR_JPY,2021
2021-10-04 13:35:00+00:00,1633354500000000,33.1,113768.6,0.0,EUR_USD,2021
2021-10-04 13:40:00+00:00,1633354800000000,4.8,113773.4,0.0,USD_JPY,2021
2021-10-04 13:50:00+00:00,1633355400000000,3.5,113776.9,0.0,NZD_CAD,2021
2021-10-04 14:00:00+00:00,1633356000000000,-27.1,113749.8,27.1,GBP_AUD,2021
2021-10-04 14:20:00+00:00,1633357200000000,13.6,113763.4,13.5,AUD_USD,2021
2021-10-04 14:35:00+00:00,1633358100000000,-9.9,113753.5,23.4,AUD_NZD,2021
2021-10-04 14:55:00+00:00,1633359300000000,5.5,113759.0,17.9,EUR_AUD,2021
2021-10-04 14:55:00+00:00,1633359300000000,-8.9,113750.1,26.8,EUR_USD,2021
2021-10-04 15:15:00+00:00,1633360500000000,11.3,113761.4,15.5,NZD_JPY,2021
2021-10-04 15:20:00+00:00,1633360800000000,18.0,113779.4,0.0,CAD_JPY,2021
2021-10-04 15:20:00+00:00,1633360800000000,41.0,113820.4,0.0,USD_CAD,2021
2021-10-04 15:20:00+00:00,1633360800000000,11.5,113831.9,0.0,NZD_USD,2021
2021-10-04 15:20:00+00:00,1633360800000000,51.5,113883.4,0.0,USD_CHF,2021
2021-10-04 15:20:00+00:00,1633360800000000,-9.0,113874.4,9.0,AUD_NZD,2021
2021-10-04 15:25:00+00:00,1633361100000000,52.0,113926.4,0.0,GBP_JPY,2021
2021-10-04 15:30:00+00:00,1633361400000000,-15.7,113910.7,15.7,EUR_AUD,2021
2021-10-04 15:45:00+00:00,1633362300000000,21.0,113931.7,0.0,USD_JPY,2021
2021-10-04 16:05:00+00:00,1633363500000000,18.0,113949.7,0.0,EUR_JPY,2021
2021-10-04 16:05:00+00:00,1633363500000000,-21.8,113927.9,21.8,GBP_AUD,2021
2021-10-04 17:35:00+00:00,1633368900000000,-3.3,113924.6,25.1,AUD_NZD,2021
2021-10-04 17:45:00+00:00,1633369500000000,53.9,113978.5,0.0,CHF_JPY,2021
2021-10-04 18:45:00+00:00,1633373100000000,10.7,113989.2,0.0,AUD_CAD,2021
2021-10-04 19:00:00+00:00,1633374000000000,-7.1,113982.1,7.1,EUR_USD,2021
2021-10-04 20:15:00+00:00,1633378500000000,-1.4,113980.7,8.5,NZD_USD,2021
2021-10-04 20:30:00+00:00,1633379400000000,-17.7,113963.0,26.2,GBP_AUD,2021
2021-10-04 23:55:00+00:00,1633391700000000,26.2,113989.2,0.0,EUR_AUD,2021
2021-10-05 00:05:00+00:00,1633392300000000,-4.7,113984.5,4.7,EUR_USD,2021
2021-10-05 00:10:00+00:00,1633392600000000,4.0,113988.5,0.7,AUD_USD,2021
2021-10-05 00:10:00+00:00,1633392600000000,-8.9,113979.6,9.6,CAD_JPY,2021
2021-10-05 00:15:00+00:00,1633392900000000,-9.0,113970.6,18.6,NZD_USD,2021
2021-10-05 00:15:00+00:00,1633392900000000,-0.7,113969.9,19.3,AUD_CAD,2021
2021-10-05 00:15:00+00:00,1633392900000000,-2.6,113967.3,21.9,NZD_CAD,2021
2021-10-05 00:25:00+00:00,1633393500000000,57.3,114024.6,0.0,GBP_USD,2021
2021-10-05 01:00:00+00:00,1633395600000000,-13.1,114011.5,13.1,AUD_NZD,2021
2021-10-05 01:00:00+00:00,1633395600000000,-16.8,113994.7,29.9,AUD_JPY,2021
2021-10-05 01:00:00+00:00,1633395600000000,-24.7,113970.0,54.6,GBP_JPY,2021
2021-10-05 01:00:00+00:00,1633395600000000,-5.8,113964.2,60.4,USD_JPY,2021
2021-10-05 02:30:00+00:00,1633401000000000,2.9,113967.1,57.5,AUD_USD,2021
2021-10-05 02:35:00+00:00,1633401300000000,1.5,113968.6,56.0,NZD_JPY,2021
2021-10-05 02:40:00+00:00,1633401600000000,-5.5,113963.1,61.5,EUR_JPY,2021
2021-10-05 02:45:00+00:00,1633401900000000,11.3,113974.4,50.2,USD_CAD,2021
2021-10-05 03:30:00+00:00,1633404600000000,-10.7,113963.7,60.9,CAD_JPY,2021
2021-10-05 03:45:00+00:00,1633405500000000,-1.7,113962.0,62.6,GBP_USD,2021
2021-10-05 04:00:00+00:00,1633406400000000,0.8,113962.8,61.8,AUD_NZD,2021
2021-10-05 04:30:00+00:00,1633408200000000,2.7,113965.5,59.1,NZD_CAD,2021
2021-10-05 04:30:00+00:00,1633408200000000,-27.1,113938.4,86.2,EUR_AUD,2021
2021-10-05 04:45:00+00:00,1633409100000000,-0.9,113937.5,87.1,AUD_JPY,2021
2021-10-05 05:30:00+00:00,1633411800000000,-3.0,113934.5,90.1,CHF_JPY,2021
2021-10-05 05:30:00+00:00,1633411800000000,-5.6,113928.9,95.7,EUR_JPY,2021
2021-10-05 06:35:00+00:00,1633415700000000,2.5,113931.4,93.2,USD_CAD,2021
2021-10-05 07:00:00+00:00,1633417200000000,-2.8,113928.6,96.0,EUR_AUD,2021
2021-10-05 07:05:00+00:00,1633417500000000,-6.4,113922.2,102.4,AUD_JPY,2021
2021-10-05 07:05:00+00:00,1633417500000000,-7.4,113914.8,109.8,NZD_CAD,2021
2021-10-05 07:15:00+00:00,1633418100000000,15.8,113930.6,94.0,USD_JPY,2021
2021-10-05 08:00:00+00:00,1633420800000000,1.1,113931.7,92.9,AUD_CAD,2021
2021-10-05 08:45:00+00:00,1633423500000000,-1.7,113930.0,94.6,USD_CHF,2021
2021-10-05 09:05:00+00:00,1633424700000000,-9.0,113921.0,103.6,CHF_JPY,2021
2021-10-05 09:35:00+00:00,1633426500000000,12.6,113933.6,91.0,EUR_USD,2021
2021-10-05 09:40:00+00:00,1633426800000000,-6.8,113926.8,97.8,GBP_AUD,2021
2021-10-05 10:05:00+00:00,1633428300000000,16.1,113942.9,81.7,EUR_AUD,2021
2021-10-05 10:15:00+00:00,1633428900000000,2.8,113945.7,78.9,AUD_USD,2021
2021-10-05 11:10:00+00:00,1633432200000000,4.8,113950.5,74.1,NZD_CAD,2021
2021-10-05 11:55:00+00:00,1633434900000000,21.9,113972.4,52.2,EUR_GBP,2021
2021-10-05 11:55:00+00:00,1633434900000000,54.3,114026.7,0.0,GBP_JPY,2021
2021-10-05 12:00:00+00:00,1633435200000000,7.0,114033.7,0.0,AUD_NZD,2021
2021-10-05 12:05:00+00:00,1633435500000000,-1.3,114032.4,1.3,USD_JPY,2021
2021-10-05 12:15:00+00:00,1633436100000000,-7.2,114025.2,8.5,GBP_AUD,2021
2021-10-05 12:20:00+00:00,1633436400000000,-2.9,114022.3,11.4,EUR_JPY,2021
2021-10-05 12:40:00+00:00,1633437600000000,-3.0,114019.3,14.4,EUR_USD,2021
2021-10-05 12:45:00+00:00,1633437900000000,-4.8,114014.5,19.2,CHF_JPY,2021
2021-10-05 14:00:00+00:00,1633442400000000,11.0,114025.5,8.2,NZD_USD,2021
2021-10-05 14:55:00+00:00,1633445700000000,-1.0,114024.5,9.2,NZD_USD,2021
2021-10-05 15:05:00+00:00,1633446300000000,-5.9,114018.6,15.1,USD_CHF,2021
2021-10-05 15:35:00+00:00,1633448100000000,-1.8,114016.8,16.9,USD_JPY,2021
2021-10-05 15:45:00+00:00,1633448700000000,-11.0,114005.8,27.9,EUR_USD,2021
2021-10-05 15:55:00+00:00,1633449300000000,47.1,114052.9,0.0,GBP_USD,2021
2021-10-05 16:00:00+00:00,1633449600000000,14.8,114067.7,0.0,AUD_NZD,2021
2021-10-05 16:00:00+00:00,1633449600000000,-3.5,114064.2,3.5,AUD_CAD,2021
2021-10-05 16:05:00+00:00,1633449900000000,8.3,114072.5,0.0,NZD_CAD,2021
2021-10-05 16:05:00+00:00,1633449900000000,6.0,114078.5,0.0,NZD_USD,2021
2021-10-05 16:20:00+00:00,1633450800000000,47.6,114126.1,0.0,CAD_JPY,2021
2021-10-05 16:20:00+00:00,1633450800000000,17.5,114143.6,0.0,CHF_JPY,2021
2021-10-05 16:25:00+00:00,1633451100000000,-0.5,114143.1,0.5,GBP_AUD,2021
2021-10-05 16:25:00+00:00,1633451100000000,-4.8,114138.3,5.3,USD_CHF,2021
2021-10-05 17:50:00+00:00,1633456200000000,13.7,114152.0,0.0,AUD_USD,2021
2021-10-05 18:15:00+00:00,1633457700000000,22.1,114174.1,0.0,EUR_JPY,2021
2021-10-05 18:30:00+00:00,1633458600000000,23.0,114197.1,0.0,USD_CAD,2021
2021-10-05 19:35:00+00:00,1633462500000000,33.1,114230.2,0.0,EUR_AUD,2021
2021-10-05 19:45:00+00:00,1633463100000000,-6.2,114224.0,6.2,AUD_CAD,2021
2021-10-05 19:50:00+00:00,1633463400000000,5.7,114229.7,0.5,USD_CHF,2021
2021-10-05 20:30:00+00:00,1633465800000000,37.9,114267.6,0.0,NZD_JPY,2021
2021-10-05 21:50:00+00:00,1633470600000000,-12.7,114254.9,12.7,NZD_USD,2021
2021-10-06 00:15:00+00:00,1633479300000000,-7.1,114247.8,19.8,GBP_USD,2021
2021-10-06 00:20:00+00:00,1633479600000000,-2.8,114245.0,22.6,CHF_JPY,2021
2021-10-06 00:20:00+00:00,1633479600000000,5.7,114250.7,16.9,EUR_JPY,2021
2021-10-06 00:40:00+00:00,1633480800000000,-4.7,114246.0,21.6,AUD_CAD,2021
2021-10-06 01:35:00+00:00,1633484100000000,-14.5,114231.5,36.1,GBP_USD,2021
2021-10-06 01:55:00+00:00,1633485300000000,-5.9,114225.6,42.0,CAD_JPY,2021
2021-10-06 01:55:00+00:00,1633485300000000,-24.8,114200.8,66.8,NZD_JPY,2021
2021-10-06 04:25:00+00:00,1633494300000000,31.3,114232.1,35.5,USD_JPY,2021
2021-10-06 05:25:00+00:00,1633497900000000,-8.0,114224.1,43.5,GBP_USD,2021
2021-10-06 07:00:00+00:00,1633503600000000,-4.2,114219.9,47.7,EUR_GBP,2021
2021-10-06 07:35:00+00:00,1633505700000000,-39.1,114180.8,86.8,CAD_JPY,2021
2021-10-06 08:25:00+00:00,1633508700000000,-7.8,114173.0,94.6,EUR_GBP,2021
2021-10-06 10:15:00+00:00,1633515300000000,20.1,114193.1,74.5,EUR_AUD,2021
2021-10-06 11:00:00+00:00,1633518000000000,11.3,114204.4,63.2,GBP_USD,2021
2021-10-06 11:05:00+00:00,1633518300000000,16.9,114221.3,46.3,CHF_JPY,2021
2021-10-06 11:05:00+00:00,1633518300000000,56.1,114277.4,0.0,GBP_JPY,2021
2021-10-06 11:10:00+00:00,1633518600000000,42.3,114319.7,0.0,AUD_USD,2021
2021-10-06 11:20:00+00:00,1633519200000000,6.1,114325.8,0.0,USD_CHF,2021
2021-10-06 11:25:00+00:00,1633519500000000,19.2,114345.0,0.0,AUD_JPY,2021
2021-10-06 11:55:00+00:00,1633521300000000,-11.1,114333.9,11.1,GBP_USD,2021
2021-10-06 12:00:00+00:00,1633521600000000,33.8,114367.7,0.0,GBP_AUD,2021
2021-10-06 12:00:00+00:00,1633521600000000,-6.6,114361.1,6.6,AUD_JPY,2021
2021-10-06 12:10:00+00:00,1633522200000000,-18.2,114342.9,24.8,GBP_JPY,2021
2021-10-06 12:25:00+00:00,1633523100000000,-6.1,114336.8,30.9,CHF_JPY,2021
2021-10-06 12:45:00+00:00,1633524300000000,30.0,114366.8,0.9,USD_CAD,2021
2021-10-06 12:45:00+00:00,1633524300000000,-6.7,114360.1,7.6,CHF_JPY,2021
2021-10-06 13:00:00+00:00,1633525200000000,43.7,114403.8,0.0,NZD_USD,2021
2021-10-06 13:10:00+00:00,1633525800000000,-8.6,114395.2,8.6,GBP_USD,2021
2021-10-06 13:55:00+00:00,1633528500000000,51.4,114446.6,0.0,NZD_JPY,2021
2021-10-06 14:00:00+00:00,1633528800000000,21.6,114468.2,0.0,AUD_NZD,2021
2021-10-06 14:50:00+00:00,1633531800000000,-11.8,114456.4,11.8,NZD_JPY,2021
2021-10-06 15:00:00+00:00,1633532400000000,-0.3,114456.1,12.1,USD_CHF,2021
2021-10-06 15:20:00+00:00,1633533600000000,-5.6,114450.5,17.7,USD_JPY,2021
2021-10-06 15:45:00+00:00,1633535100000000,-6.3,114444.2,24.0,AUD_USD,2021
2021-10-06 15:45:00+00:00,1633535100000000,-3.6,114440.6,27.6,NZD_USD,2021
2021-10-06 16:05:00+00:00,1633536300000000,-12.3,114428.3,39.9,CAD_JPY,2021
2021-10-06 16:15:00+00:00,1633536900000000,-17.6,114410.7,57.5,CHF_JPY,2021
2021-10-06 16:15:00+00:00,1633536900000000,-13.2,114397.5,70.7,AUD_JPY,2021
2021-10-06 16:20:00+00:00,1633537200000000,-13.1,114384.4,83.8,EUR_GBP,2021
2021-10-06 16:35:00+00:00,1633538100000000,8.4,114392.8,75.4,GBP_JPY,2021
2021-10-06 16:45:00+00:00,1633538700000000,-26.0,114366.8,101.4,USD_CAD,2021
2021-10-06 16:50:00+00:00,1633539000000000,-7.8,114359.0,109.2,USD_JPY,2021
2021-10-06 16:50:00+00:00,1633539000000000,-6.5,114352.5,115.7,AUD_USD,2021
2021-10-06 17:15:00+00:00,1633540500000000,-7.8,114344.7,123.5,NZD_JPY,2021
2021-10-06 17:20:00+00:00,1633540800000000,-10.1,114334.6,133.6,GBP_JPY,2021
2021-10-06 17:35:00+00:00,1633541700000000,52.0,114386.6,81.6,EUR_JPY,2021
2021-10-06 17:50:00+00:00,1633542600000000,-4.4,114382.2,86.0,NZD_USD,2021
2021-10-06 18:00:00+00:00,1633543200000000,-20.8,114361.4,106.8,GBP_USD,2021
2021-10-06 18:05:00+00:00,1633543500000000,11.6,114373.0,95.2,AUD_CAD,2021
2021-10-06 18:40:00+00:00,1633545600000000,-4.9,114368.1,100.1,AUD_CAD,2021
2021-10-06 19:00:00+00:00,1633546800000000,-0.2,114367.9,100.3,USD_JPY,2021
2021-10-06 21:00:00+00:00,1633554000000000,-0.3,114367.6,100.6,USD_JPY,2021
2021-10-06 21:05:00+00:00,1633554300000000,2.4,114370.0,98.2,GBP_USD,2021
2021-10-07 00:20:00+00:00,1633566000000000,-8.0,114362.0,106.2,GBP_USD,2021
2021-10-07 00:45:00+00:00,1633567500000000,-2.9,114359.1,109.1,USD_CHF,2021
2021-10-07 01:00:00+00:00,1633568400000000,-7.7,114351.4,116.8,EUR_JPY,2021
2021-10-07 01:00:00+00:00,1633568400000000,-4.9,114346.5,121.7,NZD_USD,2021
2021-10-07 01:00:00+00:00,1633568400000000,-7.4,114339.1,129.1,USD_JPY,2021
2021-10-07 01:00:00+00:00,1633568400000000,-6.5,114332.6,135.6,NZD_JPY,2021
2021-10-07 02:00:00+00:00,1633572000000000,78.3,114410.9,57.3,GBP_AUD,2021
2021-10-07 02:00:00+00:00,1633572000000000,30.6,114441.5,26.7,AUD_USD,2021
2021-10-07 02:15:00+00:00,1633572900000000,22.2,114463.7,4.5,NZD_CAD,2021
2021-10-07 02:15:00+00:00,1633572900000000,36.4,114500.1,0.0,AUD_JPY,2021
2021-10-07 03:35:00+00:00,1633577700000000,-8.8,114491.3,8.8,GBP_JPY,2021
2021-10-07 03:40:00+00:00,1633578000000000,-1.9,114489.4,10.7,NZD_USD,2021
2021-10-07 04:35:00+00:00,1633581300000000,21.6,114511.0,0.0,AUD_NZD,2021
2021-10-07 04:45:00+00:00,1633581900000000,-2.5,114508.5,2.5,EUR_USD,2021
2021-10-07 05:20:00+00:00,1633584000000000,0.3,114508.8,2.2,USD_CHF,2021
2021-10-07 05:45:00+00:00,1633585500000000,-11.1,114497.7,13.3,NZD_USD,2021
2021-10-07 05:45:00+00:00,1633585500000000,-1.0,114496.7,14.3,EUR_GBP,2021
2021-10-07 05:45:00+00:00,1633585500000000,-3.4,114493.3,17.7,AUD_NZD,2021
2021-10-07 05:55:00+00:00,1633586100000000,-5.2,114488.1,22.9,AUD_CAD,2021
2021-10-07 06:00:00+00:00,1633586400000000,-0.9,114487.2,23.8,EUR_JPY,2021
2021-10-07 06:00:00+00:00,1633586400000000,-8.7,114478.5,32.5,USD_JPY,2021
2021-10-07 06:10:00+00:00,1633587000000000,-1.1,114477.4,33.6,EUR_USD,2021
2021-10-07 06:35:00+00:00,1633588500000000,-6.1,114471.3,39.7,NZD_CAD,2021
2021-10-07 06:50:00+00:00,1633589400000000,-15.3,114456.0,55.0,GBP_USD,2021
2021-10-07 07:00:00+00:00,1633590000000000,-22.0,114434.0,77.0,NZD_JPY,2021
2021-10-07 08:00:00+00:00,1633593600000000,-11.2,114422.8,88.2,CHF_JPY,2021
2021-10-07 08:00:00+00:00,1633593600000000,6.3,114429.1,81.9,EUR_GBP,2021
2021-10-07 08:15:00+00:00,1633594500000000,-22.1,114407.0,104.0,CAD_JPY,2021
2021-10-07 08:25:00+00:00,1633595100000000,2.4,114409.4,101.6,EUR_JPY,2021
2021-10-07 08:25:00+00:00,1633595100000000,5.1,114414.5,96.5,GBP_JPY,2021
2021-10-07 08:30:00+00:00,1633595400000000,-27.9,114386.6,124.4,USD_CAD,2021
2021-10-07 08:50:00+00:00,1633596600000000,-8.1,114378.5,132.5,NZD_USD,2021
2021-10-07 09:30:00+00:00,1633599000000000,-16.5,114362.0,149.0,AUD_USD,2021
2021-10-07 09:30:00+00:00,1633599000000000,-29.8,114332.2,178.8,GBP_AUD,2021
2021-10-07 10:05:00+00:00,1633601100000000,-6.3,114325.9,185.1,USD_JPY,2021
2021-10-07 10:10:00+00:00,1633601400000000,74.4,114400.3,110.7,EUR_AUD,2021
2021-10-07 10:50:00+00:00,1633603800000000,-4.3,114396.0,115.0,CAD_JPY,2021
2021-10-07 11:10:00+00:00,1633605000000000,-11.4,114384.6,126.4,GBP_AUD,2021
2021-10-07 12:30:00+00:00,1633609800000000,-3.3,114381.3,129.7,USD_CHF,2021
2021-10-07 12:30:00+00:00,1633609800000000,-14.8,114366.5,144.5,AUD_CAD,2021
2021-10-07 12:35:00+00:00,1633610100000000,1.3,114367.8,143.2,NZD_USD,2021
2021-10-07 12:35:00+00:00,1633610100000000,-15.4,114352.4,158.6,EUR_USD,2021
2021-10-07 12:55:00+00:00,1633611300000000,-5.8,114346.6,164.4,AUD_JPY,2021
2021-10-07 13:10:00+00:00,1633612200000000,-14.1,114332.5,178.5,GBP_AUD,2021
2021-10-07 13:15:00+00:00,1633612500000000,-5.1,114327.4,183.6,AUD_USD,2021
2021-10-07 13:30:00+00:00,1633613400000000,-7.5,114319.9,191.1,NZD_JPY,2021
2021-10-07 14:20:00+00:00,1633616400000000,-12.9,114307.0,204.0,NZD_USD,2021
2021-10-07 14:50:00+00:00,1633618200000000,-9.2,114297.8,213.2,AUD_CAD,2021
2021-10-07 14:50:00+00:00,1633618200000000,-9.9,114287.9,223.1,USD_CHF,2021
2021-10-07 16:00:00+00:00,1633622400000000,-10.8,114277.1,233.9,CHF_JPY,2021
2021-10-07 16:05:00+00:00,1633622700000000,3.9,114281.0,230.0,EUR_JPY,2021
2021-10-07 16:50:00+00:00,1633625400000000,-0.2,114280.8,230.2,NZD_USD,2021
2021-10-07 17:40:00+00:00,1633628400000000,1.7,114282.5,228.5,USD_CHF,2021
2021-10-07 17:55:00+00:00,1633629300000000,18.6,114301.1,209.9,GBP_USD,2021
2021-10-07 17:55:00+00:00,1633629300000000,4.4,114305.5,205.5,AUD_CAD,2021
2021-10-07 18:10:00+00:00,1633630200000000,-4.6,114300.9,210.1,NZD_USD,2021
2021-10-07 19:00:00+00:00,1633633200000000,18.4,114319.3,191.7,USD_CAD,2021
2021-10-07 19:25:00+00:00,1633634700000000,11.8,114331.1,179.9,EUR_GBP,2021
2021-10-07 19:30:00+00:00,1633635000000000,39.6,114370.7,140.3,GBP_JPY,2021
2021-10-07 19:30:00+00:00,1633635000000000,4.3,114375.0,136.0,EUR_JPY,2021
2021-10-07 20:00:00+00:00,1633636800000000,-2.4,114372.6,138.4,NZD_USD,2021
2021-10-07 20:00:00+00:00,1633636800000000,0.7,114373.3,137.7,AUD_CAD,2021
2021-10-07 22:05:00+00:00,1633644300000000,-5.4,114367.9,143.1,NZD_USD,2021
2021-10-07 23:15:00+00:00,1633648500000000,17.7,114385.6,125.4,AUD_NZD,2021
2021-10-07 23:30:00+00:00,1633649400000000,0.1,114385.7,125.3,NZD_CAD,2021
2021-10-08 00:25:00+00:00,1633652700000000,0.2,114385.9,125.1,EUR_USD,2021
2021-10-08 02:00:00+00:00,1633658400000000,-3.5,114382.4,128.6,GBP_USD,2021
2021-10-08 03:00:00+00:00,1633662000000000,70.0,114452.4,58.6,EUR_AUD,2021
2021-10-08 03:00:00+00:00,1633662000000000,12.5,114464.9,46.1,AUD_USD,2021
2021-10-08 03:00:00+00:00,1633662000000000,-6.6,114458.3,52.7,NZD_USD,2021
2021-10-08 03:10:00+00:00,1633662600000000,29.3,114487.6,23.4,GBP_AUD,2021
2021-10-08 03:20:00+00:00,1633663200000000,-5.1,114482.5,28.5,USD_CAD,2021
2021-10-08 04:30:00+00:00,1633667400000000,-5.9,114476.6,34.4,NZD_CAD,2021
2021-10-08 06:05:00+00:00,1633673100000000,35.4,114512.0,0.0,NZD_JPY,2021
2021-10-08 07:15:00+00:00,1633677300000000,15.1,114527.1,0.0,NZD_CAD,2021
2021-10-08 08:20:00+00:00,1633681200000000,-8.6,114518.5,8.6,GBP_JPY,2021
2021-10-08 08:45:00+00:00,1633682700000000,3.5,114522.0,5.1,AUD_USD,2021
2021-10-08 08:50:00+00:00,1633683000000000,5.3,114527.3,0.0,EUR_GBP,2021
2021-10-08 08:50:00+00:00,1633683000000000,3.5,114530.8,0.0,GBP_USD,2021
2021-10-08 09:10:00+00:00,1633684200000000,-10.0,114520.8,10.0,AUD_JPY,2021
2021-10-08 09:40:00+00:00,1633686000000000,-3.9,114516.9,13.9,EUR_GBP,2021
2021-10-08 10:00:00+00:00,1633687200000000,-5.1,114511.8,19.0,AUD_NZD,2021
2021-10-08 10:15:00+00:00,1633688100000000,-1.6,114510.2,20.6,EUR_AUD,2021
2021-10-08 11:10:00+00:00,1633691400000000,2.2,114512.4,18.4,EUR_USD,2021
2021-10-08 11:30:00+00:00,1633692600000000,-5.7,114506.7,24.1,AUD_JPY,2021
2021-10-08 11:40:00+00:00,1633693200000000,-7.2,114499.5,31.3,NZD_JPY,2021
2021-10-08 12:00:00+00:00,1633694400000000,32.0,114531.5,0.0,EUR_JPY,2021
2021-10-08 12:40:00+00:00,1633696800000000,-23.8,114507.7,23.8,GBP_AUD,2021
2021-10-08 13:30:00+00:00,1633699800000000,-13.1,114494.6,36.9,EUR_USD,2021
2021-10-08 14:00:00+00:00,1633701600000000,-11.2,114483.4,48.1,AUD_NZD,2021
2021-10-08 14:30:00+00:00,1633703400000000,-12.8,114470.6,60.9,EUR_AUD,2021
2021-10-08 14:50:00+00:00,1633704600000000,-6.3,114464.3,67.2,EUR_AUD,2021
2021-10-08 14:55:00+00:00,1633704900000000,87.4,114551.7,0.0,USD_CAD,2021
2021-10-08 15:20:00+00:00,1633706400000000,29.9,114581.6,0.0,AUD_JPY,2021
2021-10-08 15:20:00+00:00,1633706400000000,70.2,114651.8,0.0,CAD_JPY,2021
2021-10-08 15:20:00+00:00,1633706400000000,28.1,114679.9,0.0,NZD_JPY,2021
2021-10-08 15:20:00+00:00,1633706400000000,11.2,114691.1,0.0,USD_CHF,2021
2021-10-08 15:30:00+00:00,1633707000000000,4.0,114695.1,0.0,AUD_USD,2021
2021-10-08 16:00:00+00:00,1633708800000000,16.9,114712.0,0.0,GBP_USD,2021
2021-10-08 16:00:00+00:00,1633708800000000,-19.0,114693.0,19.0,GBP_AUD,2021
2021-10-08 16:05:00+00:00,1633709100000000,49.6,114742.6,0.0,AUD_CAD,2021
2021-10-08 16:20:00+00:00,1633710000000000,-3.6,114739.0,3.6,NZD_USD,2021
2021-10-08 16:30:00+00:00,1633710600000000,-3.1,114735.9,6.7,EUR_GBP,2021
2021-10-08 16:30:00+00:00,1633710600000000,24.1,114760.0,0.0,USD_JPY,2021
2021-10-08 16:30:00+00:00,1633710600000000,-5.6,114754.4,5.6,EUR_AUD,2021
2021-10-08 16:35:00+00:00,1633710900000000,49.2,114803.6,0.0,GBP_JPY,2021
2021-10-08 16:55:00+00:00,1633712100000000,-5.9,114797.7,5.9,USD_CHF,2021
2021-10-08 17:00:00+00:00,1633712400000000,-5.8,114791.9,11.7,EUR_USD,2021
2021-10-08 17:50:00+00:00,1633715400000000,-4.9,114787.0,16.6,EUR_AUD,2021
2021-10-08 18:55:00+00:00,1633719300000000,3.2,114790.2,13.4,AUD_NZD,2021
2021-10-08 20:10:00+00:00,1633723800000000,7.3,114797.5,6.1,GBP_AUD,2021
2021-10-10 23:25:00+00:00,1633908300000000,82.4,114879.9,0.0,CHF_JPY,2021
2021-10-11 01:45:00+00:00,1633916700000000,-9.1,114870.8,9.1,USD_CHF,2021
2021-10-11 02:50:00+00:00,1633920600000000,-5.0,114865.8,14.1,NZD_USD,2021
2021-10-11 02:55:00+00:00,1633920900000000,47.2,114913.0,0.0,AUD_JPY,2021
2021-10-11 02:55:00+00:00,1633920900000000,14.3,114927.3,0.0,GBP_USD,2021
2021-10-11 03:00:00+00:00,1633921200000000,17.2,114944.5,0.0,AUD_USD,2021
2021-10-11 03:00:00+00:00,1633921200000000,5.8,114950.3,0.0,USD_CAD,2021
2021-10-11 03:05:00+00:00,1633921500000000,-5.1,114945.2,5.1,EUR_USD,2021
2021-10-11 03:20:00+00:00,1633922400000000,32.5,114977.7,0.0,EUR_AUD,2021
2021-10-11 04:15:00+00:00,1633925700000000,8.8,114986.5,0.0,GBP_AUD,2021
2021-10-11 07:05:00+00:00,1633935900000000,-4.0,114982.5,4.0,NZD_CAD,2021
2021-10-11 08:15:00+00:00,1633940100000000,-1.8,114980.7,5.8,EUR_USD,2021
2021-10-11 09:05:00+00:00,1633943100000000,3.3,114984.0,2.5,USD_CHF,2021
2021-10-11 10:15:00+00:00,1633947300000000,1.0,114985.0,1.5,AUD_CAD,2021
2021-10-11 11:00:00+00:00,1633950000000000,2.5,114987.5,0.0,NZD_USD,2021
